filepath,label,macro_label,sub_label,fold
clothing/clothes/clothes3458.jpg,1,clothing,clothes,5
clothing/clothes/clothes5024.jpg,1,clothing,clothes,4
clothing/clothes/clothes4326.jpg,1,clothing,clothes,2
clothing/clothes/clothes3044.jpg,1,clothing,clothes,4
clothing/clothes/clothes3145.jpg,1,clothing,clothes,2
clothing/clothes/clothes4652.jpg,1,clothing,clothes,5
clothing/clothes/clothes4034.jpg,1,clothing,clothes,5
clothing/clothes/clothes3397.jpg,1,clothing,clothes,4
clothing/clothes/clothes1456.jpg,1,clothing,clothes,2
clothing/clothes/clothes701.jpg,1,clothing,clothes,5
clothing/clothes/clothes4352.jpg,1,clothing,clothes,3
clothing/clothes/clothes1617.jpg,1,clothing,clothes,3
clothing/clothes/clothes4750.jpg,1,clothing,clothes,4
clothing/clothes/clothes230.jpg,1,clothing,clothes,2
clothing/clothes/clothes217.jpg,1,clothing,clothes,5
clothing/clothes/clothes4482.jpg,1,clothing,clothes,3
clothing/clothes/clothes4742.jpg,1,clothing,clothes,4
clothing/clothes/clothes4655.jpg,1,clothing,clothes,5
clothing/clothes/clothes2051.jpg,1,clothing,clothes,3
clothing/clothes/clothes5170.jpg,1,clothing,clothes,5
clothing/clothes/clothes3349.jpg,1,clothing,clothes,3
clothing/clothes/clothes502.jpg,1,clothing,clothes,4
clothing/clothes/clothes1432.jpg,1,clothing,clothes,5
clothing/clothes/clothes2767.jpg,1,clothing,clothes,5
clothing/clothes/clothes1265.jpg,1,clothing,clothes,3
clothing/clothes/clothes2398.jpg,1,clothing,clothes,3
clothing/clothes/clothes4488.jpg,1,clothing,clothes,4
clothing/clothes/clothes5283.jpg,1,clothing,clothes,4
clothing/clothes/clothes451.jpg,1,clothing,clothes,4
clothing/clothes/clothes1589.jpg,1,clothing,clothes,4
clothing/clothes/clothes2826.jpg,1,clothing,clothes,2
clothing/clothes/clothes1440.jpg,1,clothing,clothes,3
clothing/clothes/clothes3449.jpg,1,clothing,clothes,5
clothing/clothes/clothes1777.jpg,1,clothing,clothes,5
clothing/clothes/clothes2606.jpg,1,clothing,clothes,5
clothing/clothes/clothes4858.jpg,1,clothing,clothes,5
clothing/clothes/clothes4147.jpg,1,clothing,clothes,4
clothing/clothes/clothes4501.jpg,1,clothing,clothes,2
clothing/clothes/clothes3143.jpg,1,clothing,clothes,5
clothing/clothes/clothes2030.jpg,1,clothing,clothes,2
clothing/clothes/clothes3527.jpg,1,clothing,clothes,3
clothing/clothes/clothes1138.jpg,1,clothing,clothes,2
clothing/clothes/clothes1471.jpg,1,clothing,clothes,3
clothing/clothes/clothes1160.jpg,1,clothing,clothes,2
clothing/clothes/clothes2657.jpg,1,clothing,clothes,2
clothing/clothes/clothes1211.jpg,1,clothing,clothes,4
clothing/clothes/clothes5104.jpg,1,clothing,clothes,3
clothing/clothes/clothes3763.jpg,1,clothing,clothes,5
clothing/clothes/clothes3072.jpg,1,clothing,clothes,5
clothing/clothes/clothes1597.jpg,1,clothing,clothes,5
clothing/clothes/clothes687.jpg,1,clothing,clothes,5
clothing/clothes/clothes1935.jpg,1,clothing,clothes,4
clothing/clothes/clothes2888.jpg,1,clothing,clothes,4
clothing/clothes/clothes4864.jpg,1,clothing,clothes,3
clothing/clothes/clothes3595.jpg,1,clothing,clothes,2
clothing/clothes/clothes1590.jpg,1,clothing,clothes,3
clothing/clothes/clothes3656.jpg,1,clothing,clothes,3
clothing/clothes/clothes4064.jpg,1,clothing,clothes,3
clothing/clothes/clothes3161.jpg,1,clothing,clothes,2
clothing/clothes/clothes3917.jpg,1,clothing,clothes,4
clothing/clothes/clothes3740.jpg,1,clothing,clothes,2
clothing/clothes/clothes62.jpg,1,clothing,clothes,4
clothing/clothes/clothes4705.jpg,1,clothing,clothes,3
clothing/clothes/clothes3768.jpg,1,clothing,clothes,4
clothing/clothes/clothes3844.jpg,1,clothing,clothes,3
clothing/clothes/clothes2570.jpg,1,clothing,clothes,3
clothing/clothes/clothes2857.jpg,1,clothing,clothes,2
clothing/clothes/clothes807.jpg,1,clothing,clothes,2
clothing/clothes/clothes3177.jpg,1,clothing,clothes,4
clothing/clothes/clothes2086.jpg,1,clothing,clothes,4
clothing/clothes/clothes3217.jpg,1,clothing,clothes,5
clothing/clothes/clothes3972.jpg,1,clothing,clothes,2
clothing/clothes/clothes2550.jpg,1,clothing,clothes,5
clothing/clothes/clothes90.jpg,1,clothing,clothes,2
clothing/clothes/clothes2627.jpg,1,clothing,clothes,5
clothing/clothes/clothes4707.jpg,1,clothing,clothes,5
clothing/clothes/clothes3309.jpg,1,clothing,clothes,5
clothing/clothes/clothes2196.jpg,1,clothing,clothes,5
clothing/clothes/clothes1374.jpg,1,clothing,clothes,2
clothing/clothes/clothes1156.jpg,1,clothing,clothes,3
clothing/clothes/clothes3454.jpg,1,clothing,clothes,5
clothing/clothes/clothes1074.jpg,1,clothing,clothes,4
clothing/clothes/clothes1753.jpg,1,clothing,clothes,4
clothing/clothes/clothes161.jpg,1,clothing,clothes,2
clothing/clothes/clothes2105.jpg,1,clothing,clothes,2
clothing/clothes/clothes1995.jpg,1,clothing,clothes,3
clothing/clothes/clothes4270.jpg,1,clothing,clothes,4
clothing/clothes/clothes3573.jpg,1,clothing,clothes,4
clothing/clothes/clothes2065.jpg,1,clothing,clothes,5
clothing/clothes/clothes3897.jpg,1,clothing,clothes,3
clothing/clothes/clothes2190.jpg,1,clothing,clothes,2
clothing/clothes/clothes5277.jpg,1,clothing,clothes,2
clothing/clothes/clothes4469.jpg,1,clothing,clothes,2
clothing/clothes/clothes1109.jpg,1,clothing,clothes,3
clothing/clothes/clothes1717.jpg,1,clothing,clothes,4
clothing/clothes/clothes2480.jpg,1,clothing,clothes,2
clothing/clothes/clothes3359.jpg,1,clothing,clothes,3
clothing/clothes/clothes4901.jpg,1,clothing,clothes,4
clothing/clothes/clothes886.jpg,1,clothing,clothes,2
clothing/clothes/clothes2433.jpg,1,clothing,clothes,3
clothing/clothes/clothes1357.jpg,1,clothing,clothes,5
clothing/clothes/clothes4713.jpg,1,clothing,clothes,5
clothing/clothes/clothes976.jpg,1,clothing,clothes,3
clothing/clothes/clothes1639.jpg,1,clothing,clothes,2
clothing/clothes/clothes4452.jpg,1,clothing,clothes,2
clothing/clothes/clothes3884.jpg,1,clothing,clothes,3
clothing/clothes/clothes5177.jpg,1,clothing,clothes,2
clothing/clothes/clothes3572.jpg,1,clothing,clothes,2
clothing/clothes/clothes165.jpg,1,clothing,clothes,2
clothing/clothes/clothes635.jpg,1,clothing,clothes,4
clothing/clothes/clothes1105.jpg,1,clothing,clothes,5
clothing/clothes/clothes3703.jpg,1,clothing,clothes,2
clothing/clothes/clothes920.jpg,1,clothing,clothes,2
clothing/clothes/clothes2632.jpg,1,clothing,clothes,2
clothing/clothes/clothes2219.jpg,1,clothing,clothes,2
clothing/clothes/clothes4698.jpg,1,clothing,clothes,5
clothing/clothes/clothes2663.jpg,1,clothing,clothes,5
clothing/clothes/clothes2521.jpg,1,clothing,clothes,3
clothing/clothes/clothes4334.jpg,1,clothing,clothes,5
clothing/clothes/clothes4170.jpg,1,clothing,clothes,3
clothing/clothes/clothes516.jpg,1,clothing,clothes,5
clothing/clothes/clothes3680.jpg,1,clothing,clothes,4
clothing/clothes/clothes2535.jpg,1,clothing,clothes,3
clothing/clothes/clothes3730.jpg,1,clothing,clothes,3
clothing/clothes/clothes1232.jpg,1,clothing,clothes,4
clothing/clothes/clothes1727.jpg,1,clothing,clothes,2
clothing/clothes/clothes4914.jpg,1,clothing,clothes,2
clothing/clothes/clothes4861.jpg,1,clothing,clothes,4
clothing/clothes/clothes3205.jpg,1,clothing,clothes,4
clothing/clothes/clothes5180.jpg,1,clothing,clothes,5
clothing/clothes/clothes151.jpg,1,clothing,clothes,5
clothing/clothes/clothes274.jpg,1,clothing,clothes,3
clothing/clothes/clothes1542.jpg,1,clothing,clothes,2
clothing/clothes/clothes3636.jpg,1,clothing,clothes,3
clothing/clothes/clothes2272.jpg,1,clothing,clothes,5
clothing/clothes/clothes2881.jpg,1,clothing,clothes,3
clothing/clothes/clothes2611.jpg,1,clothing,clothes,2
clothing/clothes/clothes822.jpg,1,clothing,clothes,4
clothing/clothes/clothes3824.jpg,1,clothing,clothes,4
clothing/clothes/clothes3488.jpg,1,clothing,clothes,2
clothing/clothes/clothes2913.jpg,1,clothing,clothes,4
clothing/clothes/clothes4721.jpg,1,clothing,clothes,5
clothing/clothes/clothes4396.jpg,1,clothing,clothes,4
clothing/clothes/clothes4307.jpg,1,clothing,clothes,2
clothing/clothes/clothes1833.jpg,1,clothing,clothes,5
clothing/clothes/clothes2372.jpg,1,clothing,clothes,5
clothing/clothes/clothes4949.jpg,1,clothing,clothes,2
clothing/clothes/clothes1221.jpg,1,clothing,clothes,2
clothing/clothes/clothes1120.jpg,1,clothing,clothes,4
clothing/clothes/clothes4642.jpg,1,clothing,clothes,5
clothing/clothes/clothes2457.jpg,1,clothing,clothes,2
clothing/clothes/clothes2864.jpg,1,clothing,clothes,3
clothing/clothes/clothes1014.jpg,1,clothing,clothes,2
clothing/clothes/clothes5130.jpg,1,clothing,clothes,2
clothing/clothes/clothes1077.jpg,1,clothing,clothes,3
clothing/clothes/clothes2622.jpg,1,clothing,clothes,5
clothing/clothes/clothes2899.jpg,1,clothing,clothes,3
clothing/clothes/clothes1043.jpg,1,clothing,clothes,2
clothing/clothes/clothes1064.jpg,1,clothing,clothes,3
clothing/clothes/clothes3373.jpg,1,clothing,clothes,2
clothing/clothes/clothes3877.jpg,1,clothing,clothes,2
clothing/clothes/clothes4315.jpg,1,clothing,clothes,4
clothing/clothes/clothes2796.jpg,1,clothing,clothes,3
clothing/clothes/clothes1009.jpg,1,clothing,clothes,2
clothing/clothes/clothes4628.jpg,1,clothing,clothes,4
clothing/clothes/clothes4926.jpg,1,clothing,clothes,2
clothing/clothes/clothes4101.jpg,1,clothing,clothes,3
clothing/clothes/clothes486.jpg,1,clothing,clothes,4
clothing/clothes/clothes966.jpg,1,clothing,clothes,4
clothing/clothes/clothes880.jpg,1,clothing,clothes,2
clothing/clothes/clothes2744.jpg,1,clothing,clothes,2
clothing/clothes/clothes3068.jpg,1,clothing,clothes,2
clothing/clothes/clothes2887.jpg,1,clothing,clothes,4
clothing/clothes/clothes4269.jpg,1,clothing,clothes,5
clothing/clothes/clothes393.jpg,1,clothing,clothes,4
clothing/clothes/clothes5183.jpg,1,clothing,clothes,4
clothing/clothes/clothes2347.jpg,1,clothing,clothes,3
clothing/clothes/clothes2811.jpg,1,clothing,clothes,4
clothing/clothes/clothes3743.jpg,1,clothing,clothes,3
clothing/clothes/clothes1659.jpg,1,clothing,clothes,4
clothing/clothes/clothes2463.jpg,1,clothing,clothes,3
clothing/clothes/clothes3713.jpg,1,clothing,clothes,5
clothing/clothes/clothes3207.jpg,1,clothing,clothes,2
clothing/clothes/clothes1329.jpg,1,clothing,clothes,3
clothing/clothes/clothes3499.jpg,1,clothing,clothes,3
clothing/clothes/clothes2330.jpg,1,clothing,clothes,4
clothing/clothes/clothes2126.jpg,1,clothing,clothes,5
clothing/clothes/clothes2270.jpg,1,clothing,clothes,5
clothing/clothes/clothes4203.jpg,1,clothing,clothes,5
clothing/clothes/clothes4814.jpg,1,clothing,clothes,5
clothing/clothes/clothes2287.jpg,1,clothing,clothes,2
clothing/clothes/clothes4211.jpg,1,clothing,clothes,2
clothing/clothes/clothes4856.jpg,1,clothing,clothes,2
clothing/clothes/clothes1076.jpg,1,clothing,clothes,5
clothing/clothes/clothes1062.jpg,1,clothing,clothes,5
clothing/clothes/clothes5091.jpg,1,clothing,clothes,3
clothing/clothes/clothes374.jpg,1,clothing,clothes,2
clothing/clothes/clothes4630.jpg,1,clothing,clothes,5
clothing/clothes/clothes871.jpg,1,clothing,clothes,3
clothing/clothes/clothes607.jpg,1,clothing,clothes,2
clothing/clothes/clothes5287.jpg,1,clothing,clothes,2
clothing/clothes/clothes10.jpg,1,clothing,clothes,5
clothing/clothes/clothes2781.jpg,1,clothing,clothes,4
clothing/clothes/clothes3689.jpg,1,clothing,clothes,4
clothing/clothes/clothes3381.jpg,1,clothing,clothes,4
clothing/clothes/clothes4273.jpg,1,clothing,clothes,5
clothing/clothes/clothes2191.jpg,1,clothing,clothes,5
clothing/clothes/clothes5192.jpg,1,clothing,clothes,2
clothing/clothes/clothes1900.jpg,1,clothing,clothes,3
clothing/clothes/clothes994.jpg,1,clothing,clothes,4
clothing/clothes/clothes767.jpg,1,clothing,clothes,4
clothing/clothes/clothes2402.jpg,1,clothing,clothes,5
clothing/clothes/clothes2394.jpg,1,clothing,clothes,4
clothing/clothes/clothes4341.jpg,1,clothing,clothes,5
clothing/clothes/clothes4240.jpg,1,clothing,clothes,3
clothing/clothes/clothes261.jpg,1,clothing,clothes,4
clothing/clothes/clothes2775.jpg,1,clothing,clothes,5
clothing/clothes/clothes543.jpg,1,clothing,clothes,4
clothing/clothes/clothes1742.jpg,1,clothing,clothes,4
clothing/clothes/clothes1898.jpg,1,clothing,clothes,2
clothing/clothes/clothes1270.jpg,1,clothing,clothes,5
clothing/clothes/clothes4909.jpg,1,clothing,clothes,3
clothing/clothes/clothes1338.jpg,1,clothing,clothes,3
clothing/clothes/clothes308.jpg,1,clothing,clothes,5
clothing/clothes/clothes3845.jpg,1,clothing,clothes,5
clothing/clothes/clothes1524.jpg,1,clothing,clothes,5
clothing/clothes/clothes3557.jpg,1,clothing,clothes,2
clothing/clothes/clothes3006.jpg,1,clothing,clothes,3
clothing/clothes/clothes953.jpg,1,clothing,clothes,4
clothing/clothes/clothes1140.jpg,1,clothing,clothes,3
clothing/clothes/clothes1784.jpg,1,clothing,clothes,5
clothing/clothes/clothes955.jpg,1,clothing,clothes,5
clothing/clothes/clothes3477.jpg,1,clothing,clothes,2
clothing/clothes/clothes1574.jpg,1,clothing,clothes,2
clothing/clothes/clothes2340.jpg,1,clothing,clothes,3
clothing/clothes/clothes1176.jpg,1,clothing,clothes,4
clothing/clothes/clothes135.jpg,1,clothing,clothes,4
clothing/clothes/clothes5066.jpg,1,clothing,clothes,2
clothing/clothes/clothes4732.jpg,1,clothing,clothes,5
clothing/clothes/clothes3737.jpg,1,clothing,clothes,2
clothing/clothes/clothes4057.jpg,1,clothing,clothes,4
clothing/clothes/clothes1455.jpg,1,clothing,clothes,3
clothing/clothes/clothes5228.jpg,1,clothing,clothes,4
clothing/clothes/clothes4133.jpg,1,clothing,clothes,5
clothing/clothes/clothes4791.jpg,1,clothing,clothes,3
clothing/clothes/clothes3651.jpg,1,clothing,clothes,3
clothing/clothes/clothes4421.jpg,1,clothing,clothes,3
clothing/clothes/clothes1691.jpg,1,clothing,clothes,5
clothing/clothes/clothes2905.jpg,1,clothing,clothes,5
clothing/clothes/clothes4862.jpg,1,clothing,clothes,5
clothing/clothes/clothes2299.jpg,1,clothing,clothes,5
clothing/clothes/clothes3892.jpg,1,clothing,clothes,5
clothing/clothes/clothes1457.jpg,1,clothing,clothes,4
clothing/clothes/clothes2061.jpg,1,clothing,clothes,4
clothing/clothes/clothes4796.jpg,1,clothing,clothes,5
clothing/clothes/clothes1743.jpg,1,clothing,clothes,3
clothing/clothes/clothes3216.jpg,1,clothing,clothes,3
clothing/clothes/clothes3716.jpg,1,clothing,clothes,5
clothing/clothes/clothes3531.jpg,1,clothing,clothes,4
clothing/clothes/clothes2592.jpg,1,clothing,clothes,2
clothing/clothes/clothes3389.jpg,1,clothing,clothes,4
clothing/clothes/clothes4908.jpg,1,clothing,clothes,4
clothing/clothes/clothes672.jpg,1,clothing,clothes,3
clothing/clothes/clothes5005.jpg,1,clothing,clothes,2
clothing/clothes/clothes4312.jpg,1,clothing,clothes,4
clothing/clothes/clothes5274.jpg,1,clothing,clothes,3
clothing/clothes/clothes963.jpg,1,clothing,clothes,2
clothing/clothes/clothes4709.jpg,1,clothing,clothes,5
clothing/clothes/clothes2210.jpg,1,clothing,clothes,3
clothing/clothes/clothes1243.jpg,1,clothing,clothes,5
clothing/clothes/clothes736.jpg,1,clothing,clothes,3
clothing/clothes/clothes3106.jpg,1,clothing,clothes,4
clothing/clothes/clothes3912.jpg,1,clothing,clothes,2
clothing/clothes/clothes1999.jpg,1,clothing,clothes,5
clothing/clothes/clothes2973.jpg,1,clothing,clothes,3
clothing/clothes/clothes2870.jpg,1,clothing,clothes,5
clothing/clothes/clothes1818.jpg,1,clothing,clothes,4
clothing/clothes/clothes1853.jpg,1,clothing,clothes,5
clothing/clothes/clothes4573.jpg,1,clothing,clothes,3
clothing/clothes/clothes2874.jpg,1,clothing,clothes,2
clothing/clothes/clothes2194.jpg,1,clothing,clothes,4
clothing/clothes/clothes472.jpg,1,clothing,clothes,4
clothing/clothes/clothes1804.jpg,1,clothing,clothes,2
clothing/clothes/clothes5232.jpg,1,clothing,clothes,4
clothing/clothes/clothes3247.jpg,1,clothing,clothes,3
clothing/clothes/clothes2786.jpg,1,clothing,clothes,5
clothing/clothes/clothes4537.jpg,1,clothing,clothes,3
clothing/clothes/clothes5010.jpg,1,clothing,clothes,3
clothing/clothes/clothes1115.jpg,1,clothing,clothes,2
clothing/clothes/clothes3377.jpg,1,clothing,clothes,4
clothing/clothes/clothes1765.jpg,1,clothing,clothes,3
clothing/clothes/clothes2134.jpg,1,clothing,clothes,5
clothing/clothes/clothes4089.jpg,1,clothing,clothes,5
clothing/clothes/clothes2054.jpg,1,clothing,clothes,3
clothing/clothes/clothes3023.jpg,1,clothing,clothes,5
clothing/clothes/clothes4650.jpg,1,clothing,clothes,5
clothing/clothes/clothes3040.jpg,1,clothing,clothes,3
clothing/clothes/clothes2175.jpg,1,clothing,clothes,4
clothing/clothes/clothes3354.jpg,1,clothing,clothes,2
clothing/clothes/clothes1771.jpg,1,clothing,clothes,5
clothing/clothes/clothes1051.jpg,1,clothing,clothes,3
clothing/clothes/clothes3338.jpg,1,clothing,clothes,4
clothing/clothes/clothes3666.jpg,1,clothing,clothes,4
clothing/clothes/clothes3122.jpg,1,clothing,clothes,3
clothing/clothes/clothes5169.jpg,1,clothing,clothes,3
clothing/clothes/clothes2900.jpg,1,clothing,clothes,5
clothing/clothes/clothes4684.jpg,1,clothing,clothes,4
clothing/clothes/clothes3652.jpg,1,clothing,clothes,2
clothing/clothes/clothes3854.jpg,1,clothing,clothes,5
clothing/clothes/clothes5157.jpg,1,clothing,clothes,4
clothing/clothes/clothes1170.jpg,1,clothing,clothes,4
clothing/clothes/clothes2011.jpg,1,clothing,clothes,5
clothing/clothes/clothes1228.jpg,1,clothing,clothes,4
clothing/clothes/clothes1452.jpg,1,clothing,clothes,5
clothing/clothes/clothes1920.jpg,1,clothing,clothes,2
clothing/clothes/clothes20.jpg,1,clothing,clothes,4
clothing/clothes/clothes1997.jpg,1,clothing,clothes,2
clothing/clothes/clothes3444.jpg,1,clothing,clothes,4
clothing/clothes/clothes4731.jpg,1,clothing,clothes,3
clothing/clothes/clothes324.jpg,1,clothing,clothes,2
clothing/clothes/clothes498.jpg,1,clothing,clothes,4
clothing/clothes/clothes1948.jpg,1,clothing,clothes,5
clothing/clothes/clothes3392.jpg,1,clothing,clothes,3
clothing/clothes/clothes4806.jpg,1,clothing,clothes,4
clothing/clothes/clothes3706.jpg,1,clothing,clothes,3
clothing/clothes/clothes5000.jpg,1,clothing,clothes,3
clothing/clothes/clothes2128.jpg,1,clothing,clothes,2
clothing/clothes/clothes11.jpg,1,clothing,clothes,3
clothing/clothes/clothes2840.jpg,1,clothing,clothes,5
clothing/clothes/clothes3132.jpg,1,clothing,clothes,5
clothing/clothes/clothes3130.jpg,1,clothing,clothes,3
clothing/clothes/clothes5131.jpg,1,clothing,clothes,3
clothing/clothes/clothes2498.jpg,1,clothing,clothes,3
clothing/clothes/clothes2112.jpg,1,clothing,clothes,2
clothing/clothes/clothes3648.jpg,1,clothing,clothes,2
clothing/clothes/clothes1335.jpg,1,clothing,clothes,2
clothing/clothes/clothes733.jpg,1,clothing,clothes,4
clothing/clothes/clothes3843.jpg,1,clothing,clothes,3
clothing/clothes/clothes2432.jpg,1,clothing,clothes,2
clothing/clothes/clothes5134.jpg,1,clothing,clothes,3
clothing/clothes/clothes3913.jpg,1,clothing,clothes,5
clothing/clothes/clothes778.jpg,1,clothing,clothes,3
clothing/clothes/clothes4071.jpg,1,clothing,clothes,2
clothing/clothes/clothes4503.jpg,1,clothing,clothes,3
clothing/clothes/clothes4896.jpg,1,clothing,clothes,5
clothing/clothes/clothes1577.jpg,1,clothing,clothes,5
clothing/clothes/clothes2613.jpg,1,clothing,clothes,4
clothing/clothes/clothes4881.jpg,1,clothing,clothes,3
clothing/clothes/clothes3183.jpg,1,clothing,clothes,4
clothing/clothes/clothes3951.jpg,1,clothing,clothes,2
clothing/clothes/clothes1095.jpg,1,clothing,clothes,3
clothing/clothes/clothes2413.jpg,1,clothing,clothes,3
clothing/clothes/clothes2349.jpg,1,clothing,clothes,3
clothing/clothes/clothes3228.jpg,1,clothing,clothes,4
clothing/clothes/clothes3562.jpg,1,clothing,clothes,5
clothing/clothes/clothes921.jpg,1,clothing,clothes,4
clothing/clothes/clothes3102.jpg,1,clothing,clothes,2
clothing/clothes/clothes840.jpg,1,clothing,clothes,5
clothing/clothes/clothes1990.jpg,1,clothing,clothes,2
clothing/clothes/clothes556.jpg,1,clothing,clothes,5
clothing/clothes/clothes741.jpg,1,clothing,clothes,3
clothing/clothes/clothes836.jpg,1,clothing,clothes,5
clothing/clothes/clothes306.jpg,1,clothing,clothes,4
clothing/clothes/clothes4151.jpg,1,clothing,clothes,3
clothing/clothes/clothes3492.jpg,1,clothing,clothes,2
clothing/clothes/clothes3548.jpg,1,clothing,clothes,4
clothing/clothes/clothes2848.jpg,1,clothing,clothes,3
clothing/clothes/clothes2416.jpg,1,clothing,clothes,4
clothing/clothes/clothes4780.jpg,1,clothing,clothes,4
clothing/clothes/clothes464.jpg,1,clothing,clothes,4
clothing/clothes/clothes2427.jpg,1,clothing,clothes,5
clothing/clothes/clothes331.jpg,1,clothing,clothes,3
clothing/clothes/clothes3574.jpg,1,clothing,clothes,3
clothing/clothes/clothes1562.jpg,1,clothing,clothes,5
clothing/clothes/clothes4591.jpg,1,clothing,clothes,5
clothing/clothes/clothes4601.jpg,1,clothing,clothes,5
clothing/clothes/clothes4924.jpg,1,clothing,clothes,4
clothing/clothes/clothes3489.jpg,1,clothing,clothes,5
clothing/clothes/clothes2526.jpg,1,clothing,clothes,2
clothing/clothes/clothes2667.jpg,1,clothing,clothes,2
clothing/clothes/clothes248.jpg,1,clothing,clothes,5
clothing/clothes/clothes4441.jpg,1,clothing,clothes,3
clothing/clothes/clothes1674.jpg,1,clothing,clothes,3
clothing/clothes/clothes4938.jpg,1,clothing,clothes,5
clothing/clothes/clothes377.jpg,1,clothing,clothes,4
clothing/clothes/clothes3604.jpg,1,clothing,clothes,2
clothing/clothes/clothes3827.jpg,1,clothing,clothes,4
clothing/clothes/clothes1986.jpg,1,clothing,clothes,2
clothing/clothes/clothes562.jpg,1,clothing,clothes,3
clothing/clothes/clothes4798.jpg,1,clothing,clothes,2
clothing/clothes/clothes492.jpg,1,clothing,clothes,5
clothing/clothes/clothes2646.jpg,1,clothing,clothes,5
clothing/clothes/clothes735.jpg,1,clothing,clothes,5
clothing/clothes/clothes3306.jpg,1,clothing,clothes,4
clothing/clothes/clothes4999.jpg,1,clothing,clothes,2
clothing/clothes/clothes1896.jpg,1,clothing,clothes,3
clothing/clothes/clothes5202.jpg,1,clothing,clothes,2
clothing/clothes/clothes600.jpg,1,clothing,clothes,4
clothing/clothes/clothes406.jpg,1,clothing,clothes,3
clothing/clothes/clothes2943.jpg,1,clothing,clothes,5
clothing/clothes/clothes4542.jpg,1,clothing,clothes,4
clothing/clothes/clothes4432.jpg,1,clothing,clothes,4
clothing/clothes/clothes2178.jpg,1,clothing,clothes,3
clothing/clothes/clothes5229.jpg,1,clothing,clothes,2
clothing/clothes/clothes3404.jpg,1,clothing,clothes,4
clothing/clothes/clothes3235.jpg,1,clothing,clothes,2
clothing/clothes/clothes1378.jpg,1,clothing,clothes,3
clothing/clothes/clothes499.jpg,1,clothing,clothes,2
clothing/clothes/clothes3091.jpg,1,clothing,clothes,5
clothing/clothes/clothes5207.jpg,1,clothing,clothes,5
clothing/clothes/clothes3185.jpg,1,clothing,clothes,4
clothing/clothes/clothes3057.jpg,1,clothing,clothes,3
clothing/clothes/clothes1295.jpg,1,clothing,clothes,4
clothing/clothes/clothes1254.jpg,1,clothing,clothes,2
clothing/clothes/clothes2397.jpg,1,clothing,clothes,5
clothing/clothes/clothes4099.jpg,1,clothing,clothes,2
clothing/clothes/clothes3038.jpg,1,clothing,clothes,4
clothing/clothes/clothes5217.jpg,1,clothing,clothes,2
clothing/clothes/clothes4559.jpg,1,clothing,clothes,2
clothing/clothes/clothes1161.jpg,1,clothing,clothes,3
clothing/clothes/clothes1820.jpg,1,clothing,clothes,3
clothing/clothes/clothes975.jpg,1,clothing,clothes,2
clothing/clothes/clothes4451.jpg,1,clothing,clothes,5
clothing/clothes/clothes2558.jpg,1,clothing,clothes,2
clothing/clothes/clothes221.jpg,1,clothing,clothes,3
clothing/clothes/clothes4084.jpg,1,clothing,clothes,4
clothing/clothes/clothes1508.jpg,1,clothing,clothes,4
clothing/clothes/clothes3234.jpg,1,clothing,clothes,2
clothing/clothes/clothes1536.jpg,1,clothing,clothes,5
clothing/clothes/clothes1758.jpg,1,clothing,clothes,3
clothing/clothes/clothes1178.jpg,1,clothing,clothes,5
clothing/clothes/clothes4687.jpg,1,clothing,clothes,4
clothing/clothes/clothes3956.jpg,1,clothing,clothes,3
clothing/clothes/clothes411.jpg,1,clothing,clothes,4
clothing/clothes/clothes3749.jpg,1,clothing,clothes,2
clothing/clothes/clothes2730.jpg,1,clothing,clothes,3
clothing/clothes/clothes3837.jpg,1,clothing,clothes,5
clothing/clothes/clothes325.jpg,1,clothing,clothes,5
clothing/clothes/clothes4093.jpg,1,clothing,clothes,2
clothing/clothes/clothes1360.jpg,1,clothing,clothes,4
clothing/clothes/clothes5271.jpg,1,clothing,clothes,2
clothing/clothes/clothes4579.jpg,1,clothing,clothes,5
clothing/clothes/clothes631.jpg,1,clothing,clothes,4
clothing/clothes/clothes577.jpg,1,clothing,clothes,2
clothing/clothes/clothes2406.jpg,1,clothing,clothes,5
clothing/clothes/clothes4812.jpg,1,clothing,clothes,5
clothing/clothes/clothes3619.jpg,1,clothing,clothes,2
clothing/clothes/clothes136.jpg,1,clothing,clothes,2
clothing/clothes/clothes4117.jpg,1,clothing,clothes,5
clothing/clothes/clothes344.jpg,1,clothing,clothes,3
clothing/clothes/clothes1135.jpg,1,clothing,clothes,5
clothing/clothes/clothes1662.jpg,1,clothing,clothes,3
clothing/clothes/clothes1316.jpg,1,clothing,clothes,3
clothing/clothes/clothes1972.jpg,1,clothing,clothes,2
clothing/clothes/clothes621.jpg,1,clothing,clothes,3
clothing/clothes/clothes1533.jpg,1,clothing,clothes,4
clothing/clothes/clothes5159.jpg,1,clothing,clothes,3
clothing/clothes/clothes4231.jpg,1,clothing,clothes,4
clothing/clothes/clothes4407.jpg,1,clothing,clothes,4
clothing/clothes/clothes4505.jpg,1,clothing,clothes,4
clothing/clothes/clothes2745.jpg,1,clothing,clothes,5
clothing/clothes/clothes4168.jpg,1,clothing,clothes,4
clothing/clothes/clothes1953.jpg,1,clothing,clothes,2
clothing/clothes/clothes2309.jpg,1,clothing,clothes,2
clothing/clothes/clothes1709.jpg,1,clothing,clothes,4
clothing/clothes/clothes3802.jpg,1,clothing,clothes,3
clothing/clothes/clothes1306.jpg,1,clothing,clothes,2
clothing/clothes/clothes766.jpg,1,clothing,clothes,5
