filepath,label,macro_label,sub_label,split
clothing/clothes/clothes61.jpg,1,clothing,clothes,train
clothing/clothes/clothes820.jpg,1,clothing,clothes,train
clothing/clothes/clothes5308.jpg,1,clothing,clothes,train
clothing/clothes/clothes4410.jpg,1,clothing,clothes,train
clothing/clothes/clothes3213.jpg,1,clothing,clothes,train
clothing/clothes/clothes3133.jpg,1,clothing,clothes,train
clothing/clothes/clothes153.jpg,1,clothing,clothes,train
clothing/clothes/clothes3337.jpg,1,clothing,clothes,train
clothing/clothes/clothes4436.jpg,1,clothing,clothes,train
clothing/clothes/clothes340.jpg,1,clothing,clothes,train
clothing/clothes/clothes2422.jpg,1,clothing,clothes,train
clothing/clothes/clothes5240.jpg,1,clothing,clothes,train
clothing/clothes/clothes5289.jpg,1,clothing,clothes,train
clothing/clothes/clothes1627.jpg,1,clothing,clothes,train
clothing/clothes/clothes2167.jpg,1,clothing,clothes,train
clothing/clothes/clothes2511.jpg,1,clothing,clothes,train
clothing/clothes/clothes8.jpg,1,clothing,clothes,train
clothing/clothes/clothes3579.jpg,1,clothing,clothes,train
clothing/clothes/clothes729.jpg,1,clothing,clothes,train
clothing/clothes/clothes4824.jpg,1,clothing,clothes,train
clothing/clothes/clothes4216.jpg,1,clothing,clothes,train
clothing/clothes/clothes3103.jpg,1,clothing,clothes,train
clothing/clothes/clothes1260.jpg,1,clothing,clothes,train
clothing/clothes/clothes1421.jpg,1,clothing,clothes,train
clothing/clothes/clothes4128.jpg,1,clothing,clothes,train
clothing/clothes/clothes3003.jpg,1,clothing,clothes,train
clothing/clothes/clothes2114.jpg,1,clothing,clothes,train
clothing/clothes/clothes1222.jpg,1,clothing,clothes,train
clothing/clothes/clothes368.jpg,1,clothing,clothes,train
clothing/clothes/clothes2079.jpg,1,clothing,clothes,train
clothing/clothes/clothes1394.jpg,1,clothing,clothes,train
clothing/clothes/clothes316.jpg,1,clothing,clothes,train
clothing/clothes/clothes5025.jpg,1,clothing,clothes,train
clothing/clothes/clothes177.jpg,1,clothing,clothes,train
clothing/clothes/clothes4135.jpg,1,clothing,clothes,train
clothing/clothes/clothes328.jpg,1,clothing,clothes,train
clothing/clothes/clothes5014.jpg,1,clothing,clothes,train
clothing/clothes/clothes1946.jpg,1,clothing,clothes,train
clothing/clothes/clothes768.jpg,1,clothing,clothes,train
clothing/clothes/clothes1094.jpg,1,clothing,clothes,train
clothing/clothes/clothes4555.jpg,1,clothing,clothes,train
clothing/clothes/clothes2756.jpg,1,clothing,clothes,train
clothing/clothes/clothes651.jpg,1,clothing,clothes,train
clothing/clothes/clothes5313.jpg,1,clothing,clothes,train
clothing/clothes/clothes462.jpg,1,clothing,clothes,train
clothing/clothes/clothes1980.jpg,1,clothing,clothes,train
clothing/clothes/clothes1320.jpg,1,clothing,clothes,train
clothing/clothes/clothes690.jpg,1,clothing,clothes,train
clothing/clothes/clothes2471.jpg,1,clothing,clothes,train
clothing/clothes/clothes3128.jpg,1,clothing,clothes,train
clothing/clothes/clothes3331.jpg,1,clothing,clothes,train
clothing/clothes/clothes4033.jpg,1,clothing,clothes,train
clothing/clothes/clothes5067.jpg,1,clothing,clothes,train
clothing/clothes/clothes4246.jpg,1,clothing,clothes,train
clothing/clothes/clothes4392.jpg,1,clothing,clothes,train
clothing/clothes/clothes3031.jpg,1,clothing,clothes,train
clothing/clothes/clothes2362.jpg,1,clothing,clothes,train
clothing/clothes/clothes4401.jpg,1,clothing,clothes,train
clothing/clothes/clothes305.jpg,1,clothing,clothes,train
clothing/clothes/clothes4945.jpg,1,clothing,clothes,train
clothing/clothes/clothes450.jpg,1,clothing,clothes,train
clothing/clothes/clothes2768.jpg,1,clothing,clothes,train
clothing/clothes/clothes3925.jpg,1,clothing,clothes,train
clothing/clothes/clothes3487.jpg,1,clothing,clothes,train
clothing/clothes/clothes2408.jpg,1,clothing,clothes,train
clothing/clothes/clothes1373.jpg,1,clothing,clothes,train
clothing/clothes/clothes2097.jpg,1,clothing,clothes,train
clothing/clothes/clothes155.jpg,1,clothing,clothes,train
clothing/clothes/clothes1963.jpg,1,clothing,clothes,train
clothing/clothes/clothes429.jpg,1,clothing,clothes,train
clothing/clothes/clothes1396.jpg,1,clothing,clothes,train
clothing/clothes/clothes1625.jpg,1,clothing,clothes,train
clothing/clothes/clothes5123.jpg,1,clothing,clothes,train
clothing/clothes/clothes2363.jpg,1,clothing,clothes,train
clothing/clothes/clothes5250.jpg,1,clothing,clothes,train
clothing/clothes/clothes3265.jpg,1,clothing,clothes,train
clothing/clothes/clothes5225.jpg,1,clothing,clothes,train
clothing/clothes/clothes1945.jpg,1,clothing,clothes,train
clothing/clothes/clothes4784.jpg,1,clothing,clothes,train
clothing/clothes/clothes4272.jpg,1,clothing,clothes,train
clothing/clothes/clothes5003.jpg,1,clothing,clothes,train
clothing/clothes/clothes2107.jpg,1,clothing,clothes,train
clothing/clothes/clothes3973.jpg,1,clothing,clothes,train
clothing/clothes/clothes5259.jpg,1,clothing,clothes,train
clothing/clothes/clothes223.jpg,1,clothing,clothes,train
clothing/clothes/clothes1586.jpg,1,clothing,clothes,train
clothing/clothes/clothes198.jpg,1,clothing,clothes,train
clothing/clothes/clothes3780.jpg,1,clothing,clothes,train
clothing/clothes/clothes4412.jpg,1,clothing,clothes,train
clothing/clothes/clothes5281.jpg,1,clothing,clothes,train
clothing/clothes/clothes3558.jpg,1,clothing,clothes,train
clothing/clothes/clothes4667.jpg,1,clothing,clothes,train
clothing/clothes/clothes2485.jpg,1,clothing,clothes,train
clothing/clothes/clothes1200.jpg,1,clothing,clothes,train
clothing/clothes/clothes4863.jpg,1,clothing,clothes,train
clothing/clothes/clothes4005.jpg,1,clothing,clothes,train
clothing/clothes/clothes1203.jpg,1,clothing,clothes,train
clothing/clothes/clothes3975.jpg,1,clothing,clothes,train
clothing/clothes/clothes2249.jpg,1,clothing,clothes,train
clothing/clothes/clothes4369.jpg,1,clothing,clothes,train
clothing/clothes/clothes2536.jpg,1,clothing,clothes,train
clothing/clothes/clothes5098.jpg,1,clothing,clothes,train
clothing/clothes/clothes4158.jpg,1,clothing,clothes,train
clothing/clothes/clothes519.jpg,1,clothing,clothes,train
clothing/clothes/clothes2539.jpg,1,clothing,clothes,train
clothing/clothes/clothes4350.jpg,1,clothing,clothes,train
clothing/clothes/clothes2708.jpg,1,clothing,clothes,train
clothing/clothes/clothes2715.jpg,1,clothing,clothes,train
clothing/clothes/clothes1556.jpg,1,clothing,clothes,train
clothing/clothes/clothes1301.jpg,1,clothing,clothes,train
clothing/clothes/clothes3960.jpg,1,clothing,clothes,train
clothing/clothes/clothes1165.jpg,1,clothing,clothes,train
clothing/clothes/clothes5275.jpg,1,clothing,clothes,train
clothing/clothes/clothes2872.jpg,1,clothing,clothes,train
clothing/clothes/clothes999.jpg,1,clothing,clothes,train
clothing/clothes/clothes4568.jpg,1,clothing,clothes,train
clothing/clothes/clothes3127.jpg,1,clothing,clothes,train
clothing/clothes/clothes2824.jpg,1,clothing,clothes,train
clothing/clothes/clothes3089.jpg,1,clothing,clothes,train
clothing/clothes/clothes85.jpg,1,clothing,clothes,train
clothing/clothes/clothes5115.jpg,1,clothing,clothes,train
clothing/clothes/clothes294.jpg,1,clothing,clothes,train
clothing/clothes/clothes3400.jpg,1,clothing,clothes,train
clothing/clothes/clothes1683.jpg,1,clothing,clothes,train
clothing/clothes/clothes3097.jpg,1,clothing,clothes,train
clothing/clothes/clothes2817.jpg,1,clothing,clothes,train
clothing/clothes/clothes3935.jpg,1,clothing,clothes,train
clothing/clothes/clothes3257.jpg,1,clothing,clothes,train
clothing/clothes/clothes743.jpg,1,clothing,clothes,train
clothing/clothes/clothes1492.jpg,1,clothing,clothes,train
clothing/clothes/clothes3363.jpg,1,clothing,clothes,train
clothing/clothes/clothes3137.jpg,1,clothing,clothes,train
clothing/clothes/clothes5294.jpg,1,clothing,clothes,train
clothing/clothes/clothes2226.jpg,1,clothing,clothes,train
clothing/clothes/clothes3343.jpg,1,clothing,clothes,train
clothing/clothes/clothes2791.jpg,1,clothing,clothes,train
clothing/clothes/clothes2678.jpg,1,clothing,clothes,train
clothing/clothes/clothes1429.jpg,1,clothing,clothes,train
clothing/clothes/clothes5237.jpg,1,clothing,clothes,train
clothing/clothes/clothes2029.jpg,1,clothing,clothes,train
clothing/clothes/clothes2963.jpg,1,clothing,clothes,train
clothing/clothes/clothes3566.jpg,1,clothing,clothes,train
clothing/clothes/clothes2080.jpg,1,clothing,clothes,train
clothing/clothes/clothes1463.jpg,1,clothing,clothes,train
clothing/clothes/clothes3414.jpg,1,clothing,clothes,train
clothing/clothes/clothes1832.jpg,1,clothing,clothes,train
clothing/clothes/clothes5267.jpg,1,clothing,clothes,train
clothing/clothes/clothes2530.jpg,1,clothing,clothes,train
clothing/clothes/clothes3981.jpg,1,clothing,clothes,train
clothing/clothes/clothes2618.jpg,1,clothing,clothes,train
clothing/clothes/clothes2546.jpg,1,clothing,clothes,train
clothing/clothes/clothes1646.jpg,1,clothing,clothes,train
clothing/clothes/clothes4570.jpg,1,clothing,clothes,train
clothing/clothes/clothes245.jpg,1,clothing,clothes,train
clothing/clothes/clothes1831.jpg,1,clothing,clothes,train
clothing/clothes/clothes1667.jpg,1,clothing,clothes,train
clothing/clothes/clothes443.jpg,1,clothing,clothes,train
clothing/clothes/clothes2184.jpg,1,clothing,clothes,train
clothing/clothes/clothes3469.jpg,1,clothing,clothes,train
clothing/clothes/clothes2204.jpg,1,clothing,clothes,train
clothing/clothes/clothes1328.jpg,1,clothing,clothes,train
clothing/clothes/clothes5138.jpg,1,clothing,clothes,train
clothing/clothes/clothes4627.jpg,1,clothing,clothes,train
clothing/clothes/clothes5077.jpg,1,clothing,clothes,train
clothing/clothes/clothes1446.jpg,1,clothing,clothes,train
clothing/clothes/clothes641.jpg,1,clothing,clothes,train
clothing/clothes/clothes3888.jpg,1,clothing,clothes,train
clothing/clothes/clothes4717.jpg,1,clothing,clothes,train
clothing/clothes/clothes2439.jpg,1,clothing,clothes,train
clothing/clothes/clothes202.jpg,1,clothing,clothes,train
clothing/clothes/clothes3189.jpg,1,clothing,clothes,train
clothing/clothes/clothes598.jpg,1,clothing,clothes,train
clothing/clothes/clothes1560.jpg,1,clothing,clothes,train
clothing/clothes/clothes4249.jpg,1,clothing,clothes,train
clothing/clothes/clothes2179.jpg,1,clothing,clothes,train
clothing/clothes/clothes3797.jpg,1,clothing,clothes,train
clothing/clothes/clothes220.jpg,1,clothing,clothes,train
clothing/clothes/clothes2908.jpg,1,clothing,clothes,train
clothing/clothes/clothes2925.jpg,1,clothing,clothes,train
clothing/clothes/clothes2515.jpg,1,clothing,clothes,train
clothing/clothes/clothes3434.jpg,1,clothing,clothes,train
clothing/clothes/clothes1834.jpg,1,clothing,clothes,train
clothing/clothes/clothes749.jpg,1,clothing,clothes,train
clothing/clothes/clothes1825.jpg,1,clothing,clothes,train
clothing/clothes/clothes4855.jpg,1,clothing,clothes,train
clothing/clothes/clothes5126.jpg,1,clothing,clothes,train
clothing/clothes/clothes3501.jpg,1,clothing,clothes,train
clothing/clothes/clothes518.jpg,1,clothing,clothes,train
clothing/clothes/clothes5206.jpg,1,clothing,clothes,train
clothing/clothes/clothes3980.jpg,1,clothing,clothes,train
clothing/clothes/clothes4529.jpg,1,clothing,clothes,train
clothing/clothes/clothes3950.jpg,1,clothing,clothes,train
clothing/clothes/clothes1325.jpg,1,clothing,clothes,train
clothing/clothes/clothes4526.jpg,1,clothing,clothes,train
clothing/clothes/clothes3598.jpg,1,clothing,clothes,train
clothing/clothes/clothes3621.jpg,1,clothing,clothes,train
clothing/clothes/clothes1545.jpg,1,clothing,clothes,train
clothing/clothes/clothes1881.jpg,1,clothing,clothes,train
clothing/clothes/clothes4302.jpg,1,clothing,clothes,train
clothing/clothes/clothes359.jpg,1,clothing,clothes,train
clothing/clothes/clothes2376.jpg,1,clothing,clothes,train
clothing/clothes/clothes4355.jpg,1,clothing,clothes,train
clothing/clothes/clothes1137.jpg,1,clothing,clothes,train
clothing/clothes/clothes4308.jpg,1,clothing,clothes,train
clothing/clothes/clothes3508.jpg,1,clothing,clothes,train
clothing/clothes/clothes4433.jpg,1,clothing,clothes,train
clothing/clothes/clothes3310.jpg,1,clothing,clothes,train
clothing/clothes/clothes2922.jpg,1,clothing,clothes,train
clothing/clothes/clothes4265.jpg,1,clothing,clothes,train
clothing/clothes/clothes2435.jpg,1,clothing,clothes,train
clothing/clothes/clothes911.jpg,1,clothing,clothes,train
clothing/clothes/clothes599.jpg,1,clothing,clothes,train
clothing/clothes/clothes834.jpg,1,clothing,clothes,train
clothing/clothes/clothes2308.jpg,1,clothing,clothes,train
clothing/clothes/clothes4419.jpg,1,clothing,clothes,train
clothing/clothes/clothes211.jpg,1,clothing,clothes,train
clothing/clothes/clothes4267.jpg,1,clothing,clothes,train
clothing/clothes/clothes3302.jpg,1,clothing,clothes,train
clothing/clothes/clothes4631.jpg,1,clothing,clothes,train
clothing/clothes/clothes2712.jpg,1,clothing,clothes,train
clothing/clothes/clothes4736.jpg,1,clothing,clothes,train
clothing/clothes/clothes1612.jpg,1,clothing,clothes,train
clothing/clothes/clothes3895.jpg,1,clothing,clothes,train
clothing/clothes/clothes278.jpg,1,clothing,clothes,train
clothing/clothes/clothes3833.jpg,1,clothing,clothes,train
clothing/clothes/clothes73.jpg,1,clothing,clothes,train
clothing/clothes/clothes1865.jpg,1,clothing,clothes,train
clothing/clothes/clothes1836.jpg,1,clothing,clothes,train
clothing/clothes/clothes3805.jpg,1,clothing,clothes,train
clothing/clothes/clothes3660.jpg,1,clothing,clothes,train
clothing/clothes/clothes1783.jpg,1,clothing,clothes,train
clothing/clothes/clothes1749.jpg,1,clothing,clothes,train
clothing/clothes/clothes4290.jpg,1,clothing,clothes,train
clothing/clothes/clothes156.jpg,1,clothing,clothes,train
clothing/clothes/clothes4160.jpg,1,clothing,clothes,train
clothing/clothes/clothes5068.jpg,1,clothing,clothes,train
clothing/clothes/clothes3799.jpg,1,clothing,clothes,train
clothing/clothes/clothes3891.jpg,1,clothing,clothes,train
clothing/clothes/clothes3335.jpg,1,clothing,clothes,train
clothing/clothes/clothes4300.jpg,1,clothing,clothes,train
clothing/clothes/clothes3457.jpg,1,clothing,clothes,train
clothing/clothes/clothes1559.jpg,1,clothing,clothes,train
clothing/clothes/clothes477.jpg,1,clothing,clothes,train
clothing/clothes/clothes503.jpg,1,clothing,clothes,train
clothing/clothes/clothes280.jpg,1,clothing,clothes,train
clothing/clothes/clothes949.jpg,1,clothing,clothes,train
clothing/clothes/clothes3875.jpg,1,clothing,clothes,train
clothing/clothes/clothes4364.jpg,1,clothing,clothes,train
clothing/clothes/clothes263.jpg,1,clothing,clothes,train
clothing/clothes/clothes3021.jpg,1,clothing,clothes,train
clothing/clothes/clothes1012.jpg,1,clothing,clothes,train
clothing/clothes/clothes267.jpg,1,clothing,clothes,train
clothing/clothes/clothes2385.jpg,1,clothing,clothes,train
clothing/clothes/clothes2597.jpg,1,clothing,clothes,train
clothing/clothes/clothes2171.jpg,1,clothing,clothes,train
clothing/clothes/clothes3271.jpg,1,clothing,clothes,train
clothing/clothes/clothes3744.jpg,1,clothing,clothes,train
clothing/clothes/clothes4218.jpg,1,clothing,clothes,train
clothing/clothes/clothes1543.jpg,1,clothing,clothes,train
clothing/clothes/clothes4917.jpg,1,clothing,clothes,train
clothing/clothes/clothes2503.jpg,1,clothing,clothes,train
clothing/clothes/clothes684.jpg,1,clothing,clothes,train
clothing/clothes/clothes3576.jpg,1,clothing,clothes,train
clothing/clothes/clothes1044.jpg,1,clothing,clothes,train
clothing/clothes/clothes1516.jpg,1,clothing,clothes,train
clothing/clothes/clothes4815.jpg,1,clothing,clothes,train
clothing/clothes/clothes2070.jpg,1,clothing,clothes,train
clothing/clothes/clothes3201.jpg,1,clothing,clothes,train
clothing/clothes/clothes2116.jpg,1,clothing,clothes,train
clothing/clothes/clothes2799.jpg,1,clothing,clothes,train
clothing/clothes/clothes2603.jpg,1,clothing,clothes,train
clothing/clothes/clothes2142.jpg,1,clothing,clothes,train
clothing/clothes/clothes2929.jpg,1,clothing,clothes,train
clothing/clothes/clothes213.jpg,1,clothing,clothes,train
clothing/clothes/clothes1876.jpg,1,clothing,clothes,train
clothing/clothes/clothes2129.jpg,1,clothing,clothes,train
clothing/clothes/clothes4733.jpg,1,clothing,clothes,train
clothing/clothes/clothes1081.jpg,1,clothing,clothes,train
clothing/clothes/clothes5075.jpg,1,clothing,clothes,train
clothing/clothes/clothes1721.jpg,1,clothing,clothes,train
clothing/clothes/clothes2873.jpg,1,clothing,clothes,train
clothing/clothes/clothes5272.jpg,1,clothing,clothes,train
clothing/clothes/clothes1318.jpg,1,clothing,clothes,train
clothing/clothes/clothes2680.jpg,1,clothing,clothes,train
clothing/clothes/clothes4299.jpg,1,clothing,clothes,train
clothing/clothes/clothes798.jpg,1,clothing,clothes,train
clothing/clothes/clothes2847.jpg,1,clothing,clothes,train
clothing/clothes/clothes2635.jpg,1,clothing,clothes,train
clothing/clothes/clothes4970.jpg,1,clothing,clothes,train
clothing/clothes/clothes2240.jpg,1,clothing,clothes,train
clothing/clothes/clothes114.jpg,1,clothing,clothes,train
clothing/clothes/clothes2241.jpg,1,clothing,clothes,train
clothing/clothes/clothes2220.jpg,1,clothing,clothes,train
clothing/clothes/clothes1112.jpg,1,clothing,clothes,train
clothing/clothes/clothes2293.jpg,1,clothing,clothes,train
clothing/clothes/clothes2117.jpg,1,clothing,clothes,train
clothing/clothes/clothes3728.jpg,1,clothing,clothes,train
clothing/clothes/clothes5127.jpg,1,clothing,clothes,train
clothing/clothes/clothes2046.jpg,1,clothing,clothes,train
clothing/clothes/clothes2795.jpg,1,clothing,clothes,train
clothing/clothes/clothes5193.jpg,1,clothing,clothes,train
clothing/clothes/clothes3571.jpg,1,clothing,clothes,train
clothing/clothes/clothes1739.jpg,1,clothing,clothes,train
clothing/clothes/clothes4767.jpg,1,clothing,clothes,train
clothing/clothes/clothes1379.jpg,1,clothing,clothes,train
clothing/clothes/clothes2081.jpg,1,clothing,clothes,train
clothing/clothes/clothes1244.jpg,1,clothing,clothes,train
clothing/clothes/clothes3958.jpg,1,clothing,clothes,train
clothing/clothes/clothes4700.jpg,1,clothing,clothes,train
clothing/clothes/clothes4150.jpg,1,clothing,clothes,train
clothing/clothes/clothes1286.jpg,1,clothing,clothes,train
clothing/clothes/clothes2813.jpg,1,clothing,clothes,train
clothing/clothes/clothes2773.jpg,1,clothing,clothes,train
clothing/clothes/clothes3717.jpg,1,clothing,clothes,train
clothing/clothes/clothes4895.jpg,1,clothing,clothes,train
clothing/clothes/clothes1141.jpg,1,clothing,clothes,train
clothing/clothes/clothes2764.jpg,1,clothing,clothes,train
clothing/clothes/clothes3961.jpg,1,clothing,clothes,train
clothing/clothes/clothes2384.jpg,1,clothing,clothes,train
clothing/clothes/clothes1450.jpg,1,clothing,clothes,train
clothing/clothes/clothes5145.jpg,1,clothing,clothes,train
clothing/clothes/clothes2343.jpg,1,clothing,clothes,train
clothing/clothes/clothes3640.jpg,1,clothing,clothes,train
clothing/clothes/clothes5256.jpg,1,clothing,clothes,train
clothing/clothes/clothes2087.jpg,1,clothing,clothes,train
clothing/clothes/clothes1695.jpg,1,clothing,clothes,train
clothing/clothes/clothes4445.jpg,1,clothing,clothes,train
clothing/clothes/clothes4463.jpg,1,clothing,clothes,train
clothing/clothes/clothes942.jpg,1,clothing,clothes,train
clothing/clothes/clothes1063.jpg,1,clothing,clothes,train
clothing/clothes/clothes5163.jpg,1,clothing,clothes,train
clothing/clothes/clothes3401.jpg,1,clothing,clothes,train
clothing/clothes/clothes5083.jpg,1,clothing,clothes,train
clothing/clothes/clothes1026.jpg,1,clothing,clothes,train
clothing/clothes/clothes2594.jpg,1,clothing,clothes,train
clothing/clothes/clothes3394.jpg,1,clothing,clothes,train
clothing/clothes/clothes541.jpg,1,clothing,clothes,train
clothing/clothes/clothes838.jpg,1,clothing,clothes,train
clothing/clothes/clothes967.jpg,1,clothing,clothes,train
clothing/clothes/clothes1652.jpg,1,clothing,clothes,train
clothing/clothes/clothes196.jpg,1,clothing,clothes,train
clothing/clothes/clothes3733.jpg,1,clothing,clothes,train
clothing/clothes/clothes683.jpg,1,clothing,clothes,train
clothing/clothes/clothes1634.jpg,1,clothing,clothes,train
clothing/clothes/clothes3867.jpg,1,clothing,clothes,train
clothing/clothes/clothes3993.jpg,1,clothing,clothes,train
clothing/clothes/clothes3523.jpg,1,clothing,clothes,train
clothing/clothes/clothes149.jpg,1,clothing,clothes,train
clothing/clothes/clothes3840.jpg,1,clothing,clothes,train
clothing/clothes/clothes2782.jpg,1,clothing,clothes,train
clothing/clothes/clothes3099.jpg,1,clothing,clothes,train
clothing/clothes/clothes514.jpg,1,clothing,clothes,train
clothing/clothes/clothes5205.jpg,1,clothing,clothes,train
clothing/clothes/clothes4184.jpg,1,clothing,clothes,train
clothing/clothes/clothes1609.jpg,1,clothing,clothes,train
clothing/clothes/clothes3808.jpg,1,clothing,clothes,train
clothing/clothes/clothes1466.jpg,1,clothing,clothes,train
clothing/clothes/clothes4538.jpg,1,clothing,clothes,train
clothing/clothes/clothes1474.jpg,1,clothing,clothes,train
clothing/clothes/clothes4163.jpg,1,clothing,clothes,train
clothing/clothes/clothes5101.jpg,1,clothing,clothes,train
clothing/clothes/clothes1757.jpg,1,clothing,clothes,train
clothing/clothes/clothes319.jpg,1,clothing,clothes,train
clothing/clothes/clothes1111.jpg,1,clothing,clothes,train
clothing/clothes/clothes5233.jpg,1,clothing,clothes,train
clothing/clothes/clothes4641.jpg,1,clothing,clothes,train
clothing/clothes/clothes5012.jpg,1,clothing,clothes,train
clothing/clothes/clothes2725.jpg,1,clothing,clothes,train
clothing/clothes/clothes1846.jpg,1,clothing,clothes,train
clothing/clothes/clothes2534.jpg,1,clothing,clothes,train
clothing/clothes/clothes183.jpg,1,clothing,clothes,train
clothing/clothes/clothes2727.jpg,1,clothing,clothes,train
clothing/clothes/clothes2230.jpg,1,clothing,clothes,train
clothing/clothes/clothes1365.jpg,1,clothing,clothes,train
clothing/clothes/clothes2501.jpg,1,clothing,clothes,train
clothing/clothes/clothes1283.jpg,1,clothing,clothes,train
clothing/clothes/clothes2551.jpg,1,clothing,clothes,train
clothing/clothes/clothes2075.jpg,1,clothing,clothes,train
clothing/clothes/clothes3832.jpg,1,clothing,clothes,train
clothing/clothes/clothes618.jpg,1,clothing,clothes,train
clothing/clothes/clothes4295.jpg,1,clothing,clothes,train
clothing/clothes/clothes1309.jpg,1,clothing,clothes,train
clothing/clothes/clothes3333.jpg,1,clothing,clothes,train
clothing/clothes/clothes3056.jpg,1,clothing,clothes,train
clothing/clothes/clothes2709.jpg,1,clothing,clothes,train
clothing/clothes/clothes1478.jpg,1,clothing,clothes,train
clothing/clothes/clothes3328.jpg,1,clothing,clothes,train
clothing/clothes/clothes4730.jpg,1,clothing,clothes,train
clothing/clothes/clothes4233.jpg,1,clothing,clothes,train
clothing/clothes/clothes4340.jpg,1,clothing,clothes,train
clothing/clothes/clothes2931.jpg,1,clothing,clothes,train
clothing/clothes/clothes1157.jpg,1,clothing,clothes,train
clothing/clothes/clothes2092.jpg,1,clothing,clothes,train
clothing/clothes/clothes1252.jpg,1,clothing,clothes,train
clothing/clothes/clothes4077.jpg,1,clothing,clothes,train
clothing/clothes/clothes4665.jpg,1,clothing,clothes,train
clothing/clothes/clothes1760.jpg,1,clothing,clothes,train
clothing/clothes/clothes4333.jpg,1,clothing,clothes,train
clothing/clothes/clothes147.jpg,1,clothing,clothes,train
clothing/clothes/clothes2760.jpg,1,clothing,clothes,train
clothing/clothes/clothes2687.jpg,1,clothing,clothes,train
clothing/clothes/clothes961.jpg,1,clothing,clothes,train
clothing/clothes/clothes4701.jpg,1,clothing,clothes,train
clothing/clothes/clothes3693.jpg,1,clothing,clothes,train
clothing/clothes/clothes3612.jpg,1,clothing,clothes,train
clothing/clothes/clothes3506.jpg,1,clothing,clothes,train
clothing/clothes/clothes1269.jpg,1,clothing,clothes,train
clothing/clothes/clothes745.jpg,1,clothing,clothes,train
clothing/clothes/clothes423.jpg,1,clothing,clothes,train
clothing/clothes/clothes3966.jpg,1,clothing,clothes,train
clothing/clothes/clothes2242.jpg,1,clothing,clothes,train
clothing/clothes/clothes3471.jpg,1,clothing,clothes,train
clothing/clothes/clothes3105.jpg,1,clothing,clothes,train
clothing/clothes/clothes353.jpg,1,clothing,clothes,train
clothing/clothes/clothes3692.jpg,1,clothing,clothes,train
clothing/clothes/clothes3676.jpg,1,clothing,clothes,train
clothing/clothes/clothes2990.jpg,1,clothing,clothes,train
clothing/clothes/clothes1048.jpg,1,clothing,clothes,train
clothing/clothes/clothes4.jpg,1,clothing,clothes,train
clothing/clothes/clothes1942.jpg,1,clothing,clothes,train
clothing/clothes/clothes2324.jpg,1,clothing,clothes,train
clothing/clothes/clothes1255.jpg,1,clothing,clothes,train
clothing/clothes/clothes265.jpg,1,clothing,clothes,train
clothing/clothes/clothes3262.jpg,1,clothing,clothes,train
clothing/clothes/clothes4921.jpg,1,clothing,clothes,train
clothing/clothes/clothes5290.jpg,1,clothing,clothes,train
clothing/clothes/clothes2520.jpg,1,clothing,clothes,train
clothing/clothes/clothes4383.jpg,1,clothing,clothes,train
clothing/clothes/clothes4693.jpg,1,clothing,clothes,train
clothing/clothes/clothes3167.jpg,1,clothing,clothes,train
clothing/clothes/clothes157.jpg,1,clothing,clothes,train
clothing/clothes/clothes3991.jpg,1,clothing,clothes,train
clothing/clothes/clothes1125.jpg,1,clothing,clothes,train
clothing/clothes/clothes3370.jpg,1,clothing,clothes,train
clothing/clothes/clothes2151.jpg,1,clothing,clothes,train
clothing/clothes/clothes3064.jpg,1,clothing,clothes,train
clothing/clothes/clothes759.jpg,1,clothing,clothes,train
clothing/clothes/clothes1166.jpg,1,clothing,clothes,train
clothing/clothes/clothes2322.jpg,1,clothing,clothes,train
clothing/clothes/clothes3675.jpg,1,clothing,clothes,train
clothing/clothes/clothes2016.jpg,1,clothing,clothes,train
clothing/clothes/clothes2553.jpg,1,clothing,clothes,train
clothing/clothes/clothes2596.jpg,1,clothing,clothes,train
clothing/clothes/clothes1616.jpg,1,clothing,clothes,train
clothing/clothes/clothes330.jpg,1,clothing,clothes,train
clothing/clothes/clothes4103.jpg,1,clothing,clothes,train
clothing/clothes/clothes1677.jpg,1,clothing,clothes,train
clothing/clothes/clothes2960.jpg,1,clothing,clothes,train
clothing/clothes/clothes4595.jpg,1,clothing,clothes,train
clothing/clothes/clothes5200.jpg,1,clothing,clothes,train
clothing/clothes/clothes3374.jpg,1,clothing,clothes,train
clothing/clothes/clothes4712.jpg,1,clothing,clothes,train
clothing/clothes/clothes764.jpg,1,clothing,clothes,train
clothing/clothes/clothes3055.jpg,1,clothing,clothes,train
clothing/clothes/clothes4104.jpg,1,clothing,clothes,train
clothing/clothes/clothes3222.jpg,1,clothing,clothes,train
clothing/clothes/clothes2045.jpg,1,clothing,clothes,train
clothing/clothes/clothes4462.jpg,1,clothing,clothes,train
clothing/clothes/clothes173.jpg,1,clothing,clothes,train
clothing/clothes/clothes657.jpg,1,clothing,clothes,train
clothing/clothes/clothes4198.jpg,1,clothing,clothes,train
clothing/clothes/clothes4801.jpg,1,clothing,clothes,train
clothing/clothes/clothes1929.jpg,1,clothing,clothes,train
clothing/clothes/clothes4758.jpg,1,clothing,clothes,train
clothing/clothes/clothes2623.jpg,1,clothing,clothes,train
clothing/clothes/clothes513.jpg,1,clothing,clothes,train
clothing/clothes/clothes4760.jpg,1,clothing,clothes,train
clothing/clothes/clothes2658.jpg,1,clothing,clothes,train
